NAME,state,county,tract,block group
"Block Group 4, Census Tract 4196, Norfolk County, Massachusetts",25,021,419600,4
"Block Group 1, Census Tract 4572, Norfolk County, Massachusetts",25,021,457200,1
"Block Group 2, Census Tract 4572, Norfolk County, Massachusetts",25,021,457200,2
"Block Group 4, Census Tract 4572, Norfolk County, Massachusetts",25,021,457200,4
"Block Group 5, Census Tract 4572, Norfolk County, Massachusetts",25,021,457200,5
"Block Group 3, Census Tract 4572, Norfolk County, Massachusetts",25,021,457200,3
"Block Group 4, Census Tract 4161.01, Norfolk County, Massachusetts",25,021,416101,4
"Block Group 1, Census Tract 4161.01, Norfolk County, Massachusetts",25,021,416101,1
"Block Group 3, Census Tract 4161.01, Norfolk County, Massachusetts",25,021,416101,3
"Block Group 2, Census Tract 4161.01, Norfolk County, Massachusetts",25,021,416101,2
"Block Group 1, Census Tract 4563.01, Norfolk County, Massachusetts",25,021,456301,1
"Block Group 2, Census Tract 4563.01, Norfolk County, Massachusetts",25,021,456301,2
"Block Group 1, Census Tract 4134.01, Norfolk County, Massachusetts",25,021,413401,1
"Block Group 3, Census Tract 4134.01, Norfolk County, Massachusetts",25,021,413401,3
"Block Group 2, Census Tract 4134.01, Norfolk County, Massachusetts",25,021,413401,2
"Block Group 1, Census Tract 4113.01, Norfolk County, Massachusetts",25,021,411301,1
"Block Group 3, Census Tract 4113.01, Norfolk County, Massachusetts",25,021,411301,3
"Block Group 2, Census Tract 4113.01, Norfolk County, Massachusetts",25,021,411301,2
"Block Group 3, Census Tract 4225.02, Norfolk County, Massachusetts",25,021,422502,3
"Block Group 4, Census Tract 4225.02, Norfolk County, Massachusetts",25,021,422502,4
"Block Group 2, Census Tract 4225.02, Norfolk County, Massachusetts",25,021,422502,2
"Block Group 1, Census Tract 4225.01, Norfolk County, Massachusetts",25,021,422501,1
"Block Group 5, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,5
"Block Group 2, Census Tract 4431.02, Norfolk County, Massachusetts",25,021,443102,2
"Block Group 1, Census Tract 4431.02, Norfolk County, Massachusetts",25,021,443102,1
"Block Group 4, Census Tract 4203.01, Norfolk County, Massachusetts",25,021,420301,4
"Block Group 2, Census Tract 4179.02, Norfolk County, Massachusetts",25,021,417902,2
"Block Group 3, Census Tract 4179.02, Norfolk County, Massachusetts",25,021,417902,3
"Block Group 1, Census Tract 4179.02, Norfolk County, Massachusetts",25,021,417902,1
"Block Group 1, Census Tract 4173, Norfolk County, Massachusetts",25,021,417300,1
"Block Group 4, Census Tract 4175.02, Norfolk County, Massachusetts",25,021,417502,4
"Block Group 2, Census Tract 4175.02, Norfolk County, Massachusetts",25,021,417502,2
"Block Group 1, Census Tract 4175.02, Norfolk County, Massachusetts",25,021,417502,1
"Block Group 2, Census Tract 4173, Norfolk County, Massachusetts",25,021,417300,2
"Block Group 4, Census Tract 4141, Norfolk County, Massachusetts",25,021,414100,4
"Block Group 1, Census Tract 4561.02, Norfolk County, Massachusetts",25,021,456102,1
"Block Group 2, Census Tract 4571, Norfolk County, Massachusetts",25,021,457100,2
"Block Group 3, Census Tract 4571, Norfolk County, Massachusetts",25,021,457100,3
"Block Group 4, Census Tract 4571, Norfolk County, Massachusetts",25,021,457100,4
"Block Group 1, Census Tract 4571, Norfolk County, Massachusetts",25,021,457100,1
"Block Group 1, Census Tract 4009, Norfolk County, Massachusetts",25,021,400900,1
"Block Group 2, Census Tract 4009, Norfolk County, Massachusetts",25,021,400900,2
"Block Group 3, Census Tract 4009, Norfolk County, Massachusetts",25,021,400900,3
"Block Group 4, Census Tract 4012, Norfolk County, Massachusetts",25,021,401200,4
"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",25,021,401100,2
"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",25,021,401100,1
"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",25,021,401100,3
"Block Group 1, Census Tract 4012, Norfolk County, Massachusetts",25,021,401200,1
"Block Group 2, Census Tract 4012, Norfolk County, Massachusetts",25,021,401200,2
"Block Group 3, Census Tract 4012, Norfolk County, Massachusetts",25,021,401200,3
"Block Group 3, Census Tract 4034, Norfolk County, Massachusetts",25,021,403400,3
"Block Group 1, Census Tract 4034, Norfolk County, Massachusetts",25,021,403400,1
"Block Group 2, Census Tract 4034, Norfolk County, Massachusetts",25,021,403400,2
"Block Group 4, Census Tract 4034, Norfolk County, Massachusetts",25,021,403400,4
"Block Group 5, Census Tract 4034, Norfolk County, Massachusetts",25,021,403400,5
"Block Group 2, Census Tract 4043.01, Norfolk County, Massachusetts",25,021,404301,2
"Block Group 4, Census Tract 4043.01, Norfolk County, Massachusetts",25,021,404301,4
"Block Group 1, Census Tract 4043.01, Norfolk County, Massachusetts",25,021,404301,1
"Block Group 3, Census Tract 4043.01, Norfolk County, Massachusetts",25,021,404301,3
"Block Group 1, Census Tract 4224, Norfolk County, Massachusetts",25,021,422400,1
"Block Group 3, Census Tract 4224, Norfolk County, Massachusetts",25,021,422400,3
"Block Group 5, Census Tract 4224, Norfolk County, Massachusetts",25,021,422400,5
"Block Group 2, Census Tract 4061.01, Norfolk County, Massachusetts",25,021,406101,2
"Block Group 1, Census Tract 4071, Norfolk County, Massachusetts",25,021,407100,1
"Block Group 3, Census Tract 4071, Norfolk County, Massachusetts",25,021,407100,3
"Block Group 2, Census Tract 4071, Norfolk County, Massachusetts",25,021,407100,2
"Block Group 5, Census Tract 4071, Norfolk County, Massachusetts",25,021,407100,5
"Block Group 4, Census Tract 4071, Norfolk County, Massachusetts",25,021,407100,4
"Block Group 2, Census Tract 4103, Norfolk County, Massachusetts",25,021,410300,2
"Block Group 1, Census Tract 4103, Norfolk County, Massachusetts",25,021,410300,1
"Block Group 3, Census Tract 4211, Norfolk County, Massachusetts",25,021,421100,3
"Block Group 4, Census Tract 4211, Norfolk County, Massachusetts",25,021,421100,4
"Block Group 2, Census Tract 4211, Norfolk County, Massachusetts",25,021,421100,2
"Block Group 1, Census Tract 4211, Norfolk County, Massachusetts",25,021,421100,1
"Block Group 4, Census Tract 4212, Norfolk County, Massachusetts",25,021,421200,4
"Block Group 1, Census Tract 4212, Norfolk County, Massachusetts",25,021,421200,1
"Block Group 2, Census Tract 4212, Norfolk County, Massachusetts",25,021,421200,2
"Block Group 3, Census Tract 4212, Norfolk County, Massachusetts",25,021,421200,3
"Block Group 3, Census Tract 4421.02, Norfolk County, Massachusetts",25,021,442102,3
"Block Group 2, Census Tract 4421.02, Norfolk County, Massachusetts",25,021,442102,2
"Block Group 1, Census Tract 4421.02, Norfolk County, Massachusetts",25,021,442102,1
"Block Group 6, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,6
"Block Group 5, Census Tract 4180.02, Norfolk County, Massachusetts",25,021,418002,5
"Block Group 4, Census Tract 4431.01, Norfolk County, Massachusetts",25,021,443101,4
"Block Group 4, Census Tract 4421.02, Norfolk County, Massachusetts",25,021,442102,4
"Block Group 5, Census Tract 4151.02, Norfolk County, Massachusetts",25,021,415102,5
"Block Group 2, Census Tract 4151.01, Norfolk County, Massachusetts",25,021,415101,2
"Block Group 1, Census Tract 4042.02, Norfolk County, Massachusetts",25,021,404202,1
"Block Group 1, Census Tract 4042.01, Norfolk County, Massachusetts",25,021,404201,1
"Block Group 2, Census Tract 4042.01, Norfolk County, Massachusetts",25,021,404201,2
"Block Group 3, Census Tract 4042.01, Norfolk County, Massachusetts",25,021,404201,3
"Block Group 4, Census Tract 4042.01, Norfolk County, Massachusetts",25,021,404201,4
"Block Group 5, Census Tract 4111, Norfolk County, Massachusetts",25,021,411100,5
"Block Group 3, Census Tract 4561.02, Norfolk County, Massachusetts",25,021,456102,3
"Block Group 2, Census Tract 4561.01, Norfolk County, Massachusetts",25,021,456101,2
"Block Group 1, Census Tract 4561.01, Norfolk County, Massachusetts",25,021,456101,1
"Block Group 3, Census Tract 4051, Norfolk County, Massachusetts",25,021,405100,3
"Block Group 4, Census Tract 4142, Norfolk County, Massachusetts",25,021,414200,4
"Block Group 3, Census Tract 4175.02, Norfolk County, Massachusetts",25,021,417502,3
"Block Group 5, Census Tract 4043.01, Norfolk County, Massachusetts",25,021,404301,5
"Block Group 1, Census Tract 4051, Norfolk County, Massachusetts",25,021,405100,1
"Block Group 4, Census Tract 4051, Norfolk County, Massachusetts",25,021,405100,4
"Block Group 2, Census Tract 4051, Norfolk County, Massachusetts",25,021,405100,2
"Block Group 5, Census Tract 4131, Norfolk County, Massachusetts",25,021,413100,5
"Block Group 4, Census Tract 4131, Norfolk County, Massachusetts",25,021,413100,4
"Block Group 2, Census Tract 4131, Norfolk County, Massachusetts",25,021,413100,2
"Block Group 1, Census Tract 4131, Norfolk County, Massachusetts",25,021,413100,1
"Block Group 3, Census Tract 4131, Norfolk County, Massachusetts",25,021,413100,3
"Block Group 4, Census Tract 4132, Norfolk County, Massachusetts",25,021,413200,4
"Block Group 3, Census Tract 4132, Norfolk County, Massachusetts",25,021,413200,3
"Block Group 1, Census Tract 4132, Norfolk County, Massachusetts",25,021,413200,1
"Block Group 2, Census Tract 4132, Norfolk County, Massachusetts",25,021,413200,2
"Block Group 3, Census Tract 4133, Norfolk County, Massachusetts",25,021,413300,3
"Block Group 2, Census Tract 4133, Norfolk County, Massachusetts",25,021,413300,2
"Block Group 1, Census Tract 4133, Norfolk County, Massachusetts",25,021,413300,1
"Block Group 3, Census Tract 4135, Norfolk County, Massachusetts",25,021,413500,3
"Block Group 1, Census Tract 4135, Norfolk County, Massachusetts",25,021,413500,1
"Block Group 2, Census Tract 4135, Norfolk County, Massachusetts",25,021,413500,2
"Block Group 1, Census Tract 4143, Norfolk County, Massachusetts",25,021,414300,1
"Block Group 3, Census Tract 4035, Norfolk County, Massachusetts",25,021,403500,3
"Block Group 1, Census Tract 4035, Norfolk County, Massachusetts",25,021,403500,1
"Block Group 2, Census Tract 4042.02, Norfolk County, Massachusetts",25,021,404202,2
"Block Group 3, Census Tract 4042.02, Norfolk County, Massachusetts",25,021,404202,3
"Block Group 1, Census Tract 4061.01, Norfolk County, Massachusetts",25,021,406101,1
"Block Group 3, Census Tract 4061.01, Norfolk County, Massachusetts",25,021,406101,3
"Block Group 2, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,2
"Block Group 6, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,6
"Block Group 5, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,5
"Block Group 3, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,3
"Block Group 4, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,4
"Block Group 7, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,7
"Block Group 1, Census Tract 4162, Norfolk County, Massachusetts",25,021,416200,1
"Block Group 1, Census Tract 4195, Norfolk County, Massachusetts",25,021,419500,1
"Block Group 2, Census Tract 4195, Norfolk County, Massachusetts",25,021,419500,2
"Block Group 4, Census Tract 4431.02, Norfolk County, Massachusetts",25,021,443102,4
"Block Group 3, Census Tract 4431.02, Norfolk County, Massachusetts",25,021,443102,3
"Block Group 5, Census Tract 4431.02, Norfolk County, Massachusetts",25,021,443102,5
"Block Group 2, Census Tract 4010, Norfolk County, Massachusetts",25,021,401000,2
"Block Group 1, Census Tract 4010, Norfolk County, Massachusetts",25,021,401000,1
"Block Group 3, Census Tract 4010, Norfolk County, Massachusetts",25,021,401000,3
"Block Group 1, Census Tract 4061.02, Norfolk County, Massachusetts",25,021,406102,1
"Block Group 2, Census Tract 4061.02, Norfolk County, Massachusetts",25,021,406102,2
"Block Group 3, Census Tract 4023, Norfolk County, Massachusetts",25,021,402300,3
"Block Group 1, Census Tract 4023, Norfolk County, Massachusetts",25,021,402300,1
"Block Group 2, Census Tract 4023, Norfolk County, Massachusetts",25,021,402300,2
"Block Group 1, Census Tract 4198, Norfolk County, Massachusetts",25,021,419800,1
"Block Group 2, Census Tract 4198, Norfolk County, Massachusetts",25,021,419800,2
"Block Group 3, Census Tract 4198, Norfolk County, Massachusetts",25,021,419800,3
"Block Group 4, Census Tract 4101, Norfolk County, Massachusetts",25,021,410100,4
"Block Group 3, Census Tract 4101, Norfolk County, Massachusetts",25,021,410100,3
"Block Group 2, Census Tract 4101, Norfolk County, Massachusetts",25,021,410100,2
"Block Group 3, Census Tract 4021.01, Norfolk County, Massachusetts",25,021,402101,3
"Block Group 2, Census Tract 4021.01, Norfolk County, Massachusetts",25,021,402101,2
"Block Group 1, Census Tract 4021.01, Norfolk County, Massachusetts",25,021,402101,1
"Block Group 4, Census Tract 4021.01, Norfolk County, Massachusetts",25,021,402101,4
"Block Group 2, Census Tract 4021.02, Norfolk County, Massachusetts",25,021,402102,2
"Block Group 1, Census Tract 4021.02, Norfolk County, Massachusetts",25,021,402102,1
"Block Group 3, Census Tract 4021.02, Norfolk County, Massachusetts",25,021,402102,3
"Block Group 4, Census Tract 4021.02, Norfolk County, Massachusetts",25,021,402102,4
"Block Group 2, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,2
"Block Group 5, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,5
"Block Group 1, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,1
"Block Group 6, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,6
"Block Group 4, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,4
"Block Group 3, Census Tract 4024, Norfolk County, Massachusetts",25,021,402400,3
"Block Group 2, Census Tract 4081.02, Norfolk County, Massachusetts",25,021,408102,2
"Block Group 1, Census Tract 4081.02, Norfolk County, Massachusetts",25,021,408102,1
"Block Group 3, Census Tract 4081.02, Norfolk County, Massachusetts",25,021,408102,3
"Block Group 1, Census Tract 4091.01, Norfolk County, Massachusetts",25,021,409101,1
"Block Group 3, Census Tract 4091.01, Norfolk County, Massachusetts",25,021,409101,3
"Block Group 2, Census Tract 4091.01, Norfolk County, Massachusetts",25,021,409101,2
"Block Group 1, Census Tract 4153, Norfolk County, Massachusetts",25,021,415300,1
"Block Group 1, Census Tract 4196, Norfolk County, Massachusetts",25,021,419600,1
"Block Group 2, Census Tract 4196, Norfolk County, Massachusetts",25,021,419600,2
"Block Group 3, Census Tract 4196, Norfolk County, Massachusetts",25,021,419600,3
"Block Group 4, Census Tract 4221, Norfolk County, Massachusetts",25,021,422100,4
"Block Group 3, Census Tract 4221, Norfolk County, Massachusetts",25,021,422100,3
"Block Group 1, Census Tract 4221, Norfolk County, Massachusetts",25,021,422100,1
"Block Group 2, Census Tract 4221, Norfolk County, Massachusetts",25,021,422100,2
"Block Group 3, Census Tract 4222, Norfolk County, Massachusetts",25,021,422200,3
"Block Group 1, Census Tract 4222, Norfolk County, Massachusetts",25,021,422200,1
"Block Group 2, Census Tract 4222, Norfolk County, Massachusetts",25,021,422200,2
"Block Group 4, Census Tract 4222, Norfolk County, Massachusetts",25,021,422200,4
